"Protein","Adjusted_linear_model","linear_modeling_pvalue","adjusted_pvalues","fold_change","coefficient","Target","Entrez","Uniprot"
"PCY1A_23349.5","~ Study_group",0.196375409534064,0.999705357513807,-0.106528569465949,-81.0152962962964,"PCY1A","5130","P49585"
"F118B_23350.66","~ Study_group + Prednisone + Aspirin",0.00603628164666427,0.999705357513807,-1.1982267341036,-667.815955870765,"F118B","79607","Q9BPY3"
"ANM1_23351.59","~ Study_group + Prednisone",0.661636730807538,0.999705357513807,0.484375046965611,251.251716049381,"ANM1","3276","Q99873"
"DTBP1_23352.9","~ Study_group",0.42979680618581,0.999705357513807,-0.538507722336395,-91.4482037037039,"DTBP1","84062","Q96EV8"
"CRBA2_23354.12","~ Study_group",0.094105448592607,0.999705357513807,1.00847822202609,1270.63475925926,"CRBA2","1412","P53672"
"CCD24_23356.32","~ Study_group",0.0505511068614209,0.999705357513807,-0.245541386801887,-42.5086851851853,"CCD24","149473","Q8N4L8"
"F118A_23358.42","~ Study_group + Prednisone",0.923758176887154,0.999705357513807,0.410440166374441,27.8501604938274,"F118A","55007","Q9NWS6"
"FL2D_23359.25","~ Study_group + Prednisone + Methotrexate",0.812004274661536,0.999705357513807,0.458802744099281,220.854820268121,"FL2D","9589","Q15007"
"RBM4_23361.20","~ Study_group + Prednisone + Methotrexate",0.024372513547561,0.999705357513807,-0.941934016189488,-717.463072256306,"RBM4","5936","Q9BWF3"
"X5NT1A_23362.26","~ Study_group",0.465194363355189,0.999705357513807,0.0944669181350651,42.752537037037,"5NT1A","84618","Q9BXI3"
"PCBP2_23363.41","~ Study_group + Prednisone + Aspirin",0.0057422711979028,0.999705357513807,-1.20906717630109,-8607.33703467298,"PCBP2","5094","Q15366"
"UCK1_23364.3","~ Study_group + Prednisone",0.0249583414819293,0.999705357513807,-1.00063734577456,-1426.14880246914,"UCK1","83549","Q9HA47"
"FNDC8_23365.7","~ Study_group + Prednisone + Methotrexate",0.631965277001946,0.999705357513807,0.417937083659475,-61.0300159054762,"FNDC8","54752","Q8TC99"
"UBL7_23366.15","~ Study_group",0.368343608374647,0.999705357513807,-0.306154317325691,-376.272240740742,"UBL7","84993","Q96S82"
"ANR40_23367.8","~ Study_group + Prednisone",0.242031503348208,0.999705357513807,-0.36369321900733,-90.2018271604937,"ANR40","91369","Q6AI12"
"PAHX_23369.17","~ Study_group + Methotrexate",0.195189943336858,0.999705357513807,-0.0367249410235156,-180.332514492753,"PAHX","5264","O14832"
"KCAB3_23370.39","~ Study_group + Methotrexate + Aspirin",0.0877863750220829,0.999705357513807,0.316420325805564,101.592235185185,"KCAB3","9196","O43448"
"NIF3L_23371.5","~ Study_group + Prednisone + Methotrexate",0.0327829644935827,0.999705357513807,1.1155896067763,12559.0055037492,"NIF3L","60491","Q9GZT8"
"ERGI1_23372.112","~ Study_group + Prednisone + Methotrexate",0.0626769840508566,0.999705357513807,0.531943736210133,625.656546921154,"ERGI1","57222","Q969X5"
"DPH5_23373.77","~ Study_group + Prednisone + Methotrexate + Aspirin",0.457748675823403,0.999705357513807,0.280322213320762,-128.861907514259,"DPH5","51611","Q9H2P9"
"NECA3_23374.42","~ Study_group",0.600266912569609,0.999705357513807,-0.0858071330186897,-64.9210000000006,"NECA3","63941","Q96P71"
"RFPL3_23375.4","~ Study_group + Prednisone",0.990673228553851,0.999705357513807,0.0930162599309192,0.0933580246913609,"RFPL3","10738","O75679"
"ARPC2_23376.56","~ Study_group + Age + Prednisone + Aspirin",0.0114174334479684,0.999705357513807,-0.882549420448848,-2742.95112664396,"ARPC2","10109","O15144"
"CGBP1_23378.29","~ Study_group",0.248275724459544,0.999705357513807,-0.348743227607772,-25.3575185185186,"CGBP1","8545","Q9UFW8"
"CP072_23379.60","~ Study_group",0.286435167096953,0.999705357513807,-0.0920016940194999,-11.1483703703703,"CP072","29035","Q14CZ0"
"T3HPD_23380.16","~ Study_group",0.201462610756519,0.999705357513807,0.309406225743918,205.220666666668,"T3HPD","112849","Q96EM0"
"X1.Sep_23381.8","~ Study_group",0.856483589439277,0.999705357513807,-0.011972939953693,-6.69914814814766,"1-Sep","1731","Q8WYJ6"
"VCX3_23382.30","~ Study_group",0.587561719424501,0.999705357513807,-0.242516243912167,-69.571425925926,"VCX3","51481","Q9NNX9"
"KCD17_23384.19","~ Study_group + Prednisone",0.507632121846091,0.999705357513807,0.123196826349343,-9.11884567901253,"KCD17","79734","Q8N5Z5"
"CAST1_23385.18","~ Study_group + Prednisone + Methotrexate + Aspirin",0.405443917240418,0.999705357513807,0.472908377883577,230.146135468344,"CAST1","652968","Q8WTX7"
"TCP2L_23386.38","~ Study_group + Sex + Prednisone + Methotrexate",0.819790036517839,0.999705357513807,0.335610196720045,62.2282808871433,"TCP2L","401285","B9ZVM9"
"TIPRL_23387.18","~ Study_group + Prednisone + Aspirin",0.000252429335237271,0.999705357513807,-0.500806514643603,-8961.37367297084,"TIPRL","261726","O75663"
"FAH2A_23389.28","~ Study_group + Prednisone + Aspirin",8.51191812088386e-06,0.0618986685750674,-1.42125293592216,-1477.26273483057,"FAH2A","51011","Q96GK7"
"CC107_23390.6","~ Study_group",0.169420196379258,0.999705357513807,0.166658663078882,340.855592592593,"CC107","203260","Q8WV48"
"XRP2_23391.20","~ Study_group + Age + Prednisone",0.0765289975142281,0.999705357513807,0.464236834926175,559.583030312946,"XRP2","6102","O75695"
"PKHA3_23392.41","~ Study_group + Age + Prednisone + Aspirin",0.00490035080928603,0.999705357513807,-0.839021017433735,-528.923022035329,"PKHA3","65977","Q9HB20"
"ABHD5_23393.56","~ Study_group",0.0155741912742382,0.999705357513807,-1.04011995925847,-1041.03259259259,"ABHD5","51099","Q8WTS1"
"GAS2_23394.125","~ Study_group + Age",0.93963856785528,0.999705357513807,-0.0561874467741581,-3.82979926451674,"GAS2","2620","O43903"
"KHDR2_23395.5","~ Study_group + Prednisone + Methotrexate",0.00768376646017664,0.999705357513807,-0.913942752193268,-268.914500681663,"KHDR2","202559","Q5VWX1"
"TWF2_23396.21","~ Study_group + Age + Prednisone",0.0787891276417917,0.999705357513807,-0.884159275137841,-4454.22798810285,"TWF2","11344","Q6IBS0"
"GRL1A_23398.1","~ Study_group + Prednisone + Methotrexate + Aspirin",0.00120348795728988,0.999705357513807,-1.06544562029269,-1034.12245307913,"GRL1A","81488","P0CAP2"
"NUP53_23399.35","~ Study_group",0.973774797334766,0.999705357513807,-0.0362555781677305,-20.2353888888885,"NUP53","129401","Q8NFH5"
"DAZP1_23401.3","~ Study_group + Methotrexate",0.784509980746122,0.999705357513807,1.24837835817473,341.544874396137,"DAZP1","26528","Q96EP5"
"GD1L1_23402.147","~ Study_group + Prednisone + Methotrexate + Aspirin",0.426532338617431,0.999705357513807,0.36448570310979,155.300837365734,"GD1L1","78997","Q96MZ0"
"BORG4_23403.64","~ Study_group",0.205043181631783,0.999705357513807,-0.160039139620303,-73.4400740740744,"BORG4","23580","Q9H3Q1"
"MD2L2_23404.16","~ Study_group + Prednisone + Methotrexate + Aspirin",0.590215656813909,0.999705357513807,0.543823647392365,154.817472416846,"MD2L2","10459","Q9UI95"
"HORM2_23405.33","~ Study_group",0.915742185864636,0.999705357513807,0.0214801766271622,3.89370370370353,"HORM2","150280","Q8N7B1"
"RASF5_23406.3","~ Study_group",0.725250341474418,0.999705357513807,0.0258011820476634,7.50012962962945,"RASF5","83593","Q8WWW0"
"SAST_23407.9","~ Study_group + Prednisone + Methotrexate",0.863674134036825,0.999705357513807,0.454476354444065,25.2221551920019,"SAST","55301","Q9NV23"
"Sorting.nexin.16_23408.1","~ Study_group + Prednisone",0.0582669345457201,0.999705357513807,-0.435878247170914,-149.154339506173,"Sorting nexin 16","64089","P57768"
"SYAP1_23409.83","~ Study_group + Prednisone",0.0680083147965186,0.999705357513807,-0.89341802760541,-893.421296296296,"SYAP1","94056","Q96A49"
"EIF3M_23410.46","~ Study_group + Prednisone",0.447984072073483,0.999705357513807,-0.482518998210838,-601.477283950616,"EIF3M","10480","Q7L2H7"
"PNMA2_23411.108","~ Study_group + Prednisone + Methotrexate + Aspirin",0.664206592507029,0.999705357513807,0.50700655706899,-187.606700610075,"PNMA2","10687","Q9UL42"
"ANR45_23413.38","~ Study_group",0.0728525528970016,0.999705357513807,1.18868825964957,968.55424074074,"ANR45","339416","Q5TZF3"
"ZN483_23414.12","~ Study_group + Prednisone + Methotrexate",0.862937293205442,0.999705357513807,0.330263949263648,51.4595895251055,"ZN483","158399","Q8TF39"
"Sorting.nexin.15_23416.47","~ Study_group + Prednisone + Aspirin",0.0366077345556421,0.999705357513807,-0.469027836542689,-2857.34908904651,"Sorting nexin-15","29907","Q9NRS6"
"CCD92_23418.66","~ Study_group + Prednisone",0.722624760442833,0.999705357513807,-0.312177230050317,-158.234327160496,"CCD92","80212","Q53HC0"
"RFC4_23422.47","~ Study_group",0.674638165208861,0.999705357513807,0.0972899176652711,49.3307222222223,"RFC4","5984","P35249"
"ANR63_23424.4","~ Study_group",0.871532809005405,0.999705357513807,0.0831555394915071,38.6478148148149,"ANR63","100131244","C9JTQ0"
"ERMIN_23425.19","~ Study_group + Age",0.357511072933183,0.999705357513807,-0.497548490135112,-201.308284120493,"ERMIN","57471","Q8TAM6"
"VCX1_23426.1","~ Study_group + Prednisone",0.00377500884953669,0.999705357513807,0.665141373216948,8313.35508641977,"VCX1","26609","Q9H320"
"F151B_23518.7","~ Study_group + Prednisone",0.0132588259815875,0.999705357513807,-0.349982094098838,-81.2785246913582,"F151B","167555","Q6UXP7"
"TM221_23519.91","~ Study_group + Age",0.0258941842793058,0.999705357513807,0.327179375734052,206.964984667292,"TM221","100130519","A6NGB7"
"YE006_23520.60","~ Study_group + Methotrexate",0.465813772479991,0.999705357513807,1.57253223863109,1378.75114170693,"YE006","153364","Q68D91"
"NDK7_23521.29","~ Study_group + Prednisone",0.0229615791518621,0.999705357513807,-0.999785371851965,-3321.26644444444,"NDK7","29922","Q9Y5B8"
"GIMD1_23522.1","~ Study_group",0.49848631691051,0.999705357513807,-0.485488509822595,-1220.51738888889,"GIMD1","100507096","P0DJR0"
"FA49A_23523.14","~ Study_group + Prednisone + Aspirin",0.356831164034159,0.999705357513807,0.588163748855107,554.176360520094,"FA49A","81553","Q9H0Q0"
"NTAN1_23524.2","~ Study_group + Methotrexate",0.200052093883621,0.999705357513807,0.41075862267256,457.748022544284,"NTAN1","123803","Q96AB6"
"NOSIP_23525.27","~ Study_group",0.30189012025582,0.999705357513807,1.3255053118854,1944.72177777778,"NOSIP","51070","Q9Y314"
"KTI12_23526.25","~ Study_group + Prednisone",0.00118679910924562,0.999705357513807,-1.17037695994844,-722.651160493828,"KTI12","112970","Q96EK9"
"PHIPL_23528.199","~ Study_group + Age + Prednisone + Aspirin",0.481179008528663,0.999705357513807,0.575863073837865,84.2532615906695,"PHIPL","84457","Q96FC7"
"STAR7_23529.11","~ Study_group + Prednisone",0.940858564508598,0.999705357513807,0.796113249642662,-15.2095493827162,"STAR7","56910","Q9NQZ5"
"TMOD4_23530.3","~ Study_group",0.291264527050279,0.999705357513807,4.08614444921362,2218.15272222222,"TMOD4","29765","Q9NZQ9"
"HSH2D_23531.79","~ Study_group",0.404425984209933,0.999705357513807,0.0488714480209039,11.2026296296295,"HSH2D","84941","Q96JZ2"
"RTF2_23534.27","~ Study_group + Prednisone",0.380202167298073,0.999705357513807,-0.164080738078288,68.4344320987656,"RTF2","51507","Q9BY42"
"FA45A_23535.3","~ Study_group + Prednisone + Aspirin",0.00563958318060865,0.999705357513807,-0.980362471838889,-5097.63372104019,"FA45A","404636","Q8TCE6"
"CS084_23536.14","~ Study_group + Prednisone + Aspirin",0.922439688784872,0.999705357513807,0.163209955820344,-1.83749684791179,"CS084","147646","I3L1E1"
"SP6_23537.4","~ Study_group + Prednisone + Aspirin",0.146704461104661,0.999705357513807,0.521592310705025,476.97403112687,"SP6","80320","Q3SY56"
"MAT1_23540.3","~ Study_group + Prednisone + Methotrexate",0.148450760915254,0.999705357513807,0.554704204169699,314.562068393546,"MAT1","4331","P51948"
"CLYBL_23541.61","~ Study_group + Prednisone + Aspirin",0.0577170015132319,0.999705357513807,-0.931920686140419,-1299.06400591017,"CLYBL","171425","Q8N0X4"
"GLP3L_23542.8","~ Study_group + Prednisone",0.127677078316529,0.999705357513807,-0.769755392148888,-3654.45671604938,"GLP3L","55204","Q9H4A5"
"TRUB1_23543.92","~ Study_group + Prednisone",0.0124677856197049,0.999705357513807,-0.770813405244419,-1334.2100925926,"TRUB1","142940","Q8WWH5"
"TCP10_23544.10","~ Study_group",0.40370196231601,0.999705357513807,0.0970732278077103,116.742314814815,"TCP10","6953","Q12799"
"NDEL1_23545.6","~ Study_group",0.00807358943845871,0.999705357513807,-0.250959969239416,-413.829981481482,"NDEL1","81565","Q9GZM8"
"HAGHL_23546.9","~ Study_group",0.437472765900841,0.999705357513807,0.0722142088242268,26.4049259259259,"HAGHL","84264","Q6PII5"
"TCEA3_23547.21","~ Study_group",0.427306200142647,0.999705357513807,-0.10258059692852,-104.076351851852,"TCEA3","6920","O75764"
"KDF1_23550.10","~ Study_group + Age",0.29226895221744,0.999705357513807,2.00688873028873,2251.2377767201,"KDF1","126695","Q8NAX2"
"TADA3_23551.15","~ Study_group",0.388714828093821,0.999705357513807,0.0785434156906627,48.7434259259258,"TADA3","10474","O75528"
"ABI3_23553.1","~ Study_group",0.38323190270862,0.999705357513807,-1.32397597909627,-633.365722222222,"ABI3","51225","Q9P2A4"
"SHD_23554.2","~ Study_group + Age",0.010971954309936,0.999705357513807,0.343313440711524,669.70194735047,"SHD","56961","Q96IW2"
"RAD_23555.11","~ Study_group",0.435126003617084,0.999705357513807,-0.127380069407141,-25.4956296296297,"RAD","6236","P55042"
"VGLL4_23556.4","~ Study_group",0.625831725782114,0.999705357513807,-0.0336430402791223,-17.3118148148149,"VGLL4","9686","Q14135"
"CAPZB_23557.110","~ Study_group",0.89840138360875,0.999705357513807,-0.0194532729274439,-6.03709259259256,"CAPZB","832","P47756"
"MET2B_23558.33","~ Study_group",0.108568078503976,0.999705357513807,0.37026250488353,341.125462962963,"MET2B","55798","Q6P1Q9"
"DDRGK_23559.10","~ Study_group",0.688415512827978,0.999705357513807,-0.0743175979450201,-764.388629629638,"DDRGK","65992","Q96HY6"
"CEP41_23560.154","~ Study_group + Prednisone",0.175934720839046,0.999705357513807,-0.944369292592784,-2294.89450617285,"CEP41","95681","Q9BYV8"
"CCD97_23561.4","~ Study_group + Prednisone",0.0189931883053636,0.999705357513807,-0.403111708560438,-275.815672839507,"CCD97","90324","Q96F63"
"MT21C_23564.83","~ Study_group",0.127545961876992,0.999705357513807,0.572783817692613,156.399333333333,"MT21C","196541","Q5VZV1"
"ApoL.II_23566.6","~ Study_group + Age + Prednisone",0.141812781803456,0.999705357513807,0.788413702697713,1612.02115091503,"ApoL-II","23780","Q9BQE5"
"GNAQ_23567.37","~ Study_group + Methotrexate",0.774181584631543,0.999705357513807,0.39633760574368,-338.403022544282,"GNAQ","2776","P50148"
"MEIS2_23568.41","~ Study_group + Prednisone",0.123886529336982,0.999705357513807,-0.822233502794621,-541.848580246914,"MEIS2","4212","O14770"
"STA10_23569.53","~ Study_group + Aspirin",0.310064667608123,0.999705357513807,0.0429323196332646,-423.986576719575,"STA10","10809","Q9Y365"
"ZKSC7_23570.87","~ Study_group + Prednisone",0.280084629375616,0.999705357513807,0.214996159095507,41.9411111111111,"ZKSC7","55888","Q9P0L1"
"CCD94_23571.93","~ Study_group",0.0417763606578786,0.999705357513807,-0.198061231967451,-264.064722222222,"CCD94","55702","Q9BW85"
"TYW3_23572.186","~ Study_group",0.355081650765462,0.999705357513807,-0.368638475569604,-52.5970185185186,"TYW3","127253","Q6IPR3"
"COX19_23575.58","~ Study_group + Age + Prednisone + Aspirin",0.00636706538422925,0.999705357513807,-1.10738821312133,-3249.89513965398,"COX19","90639","Q49B96"
"BEX4_23576.46","~ Study_group",0.0514988602056534,0.999705357513807,0.547821517851146,495.729962962963,"BEX4","56271","Q9NWD9"
"SMIM3_23578.6","~ Study_group",0.530011540145481,0.999705357513807,-0.842509030083152,-1101.73148148148,"SMIM3","85027","Q9BZL3"
"KKLC1_23579.3","~ Study_group + Methotrexate",0.785246538267672,0.999705357513807,0.141494607740523,-21.6726441223831,"KKLC1","203413","Q5H943"
"VEGF.sR3_2358.19","~ Study_group",0.0282578882950614,0.999705357513807,0.409715574888841,1109.84896296296,"VEGF sR3","2324","P35916"
"PRR15_23580.2","~ Study_group",0.0613322988797215,0.999705357513807,-0.167914805065961,-40.185537037037,"PRR15","222171","Q8IV56"
"Obestatin_23581.131","~ Study_group + Age + Prednisone",0.150876971108282,0.999705357513807,0.36863410552037,204.802548734529,"Obestatin","51738","Q9UBU3"
"NUD15_23584.2","~ Study_group + Prednisone",0.103270297781246,0.999705357513807,-0.787416458117984,-425.183888888889,"NUD15","55270","Q9NV35"
"Cancer.testis.antigen.1B_23586.32","~ Study_group + Prednisone + Aspirin",0.0566775930147397,0.999705357513807,0.147094753025042,30.9040535855002,"Cancer/testis antigen 1B","1485","P78358"
"HSDL2_23588.9","~ Study_group + Prednisone + Aspirin",0.0257890019330962,0.999705357513807,-0.465824313756536,-1814.20429472025,"HSDL2","84263","Q6YN16"
"PPR27_23589.21","~ Study_group",0.148820803104022,0.999705357513807,0.299627098889384,129.504370370371,"PPR27","116729","Q86WC6"
"EXD1_23591.9","~ Study_group + Methotrexate",0.328797969655426,0.999705357513807,0.273293986124354,467.066025764895,"EXD1","161829","Q8NHP7"
"M21D2_23593.14","~ Study_group",0.844635139906644,0.999705357513807,-0.138889725013673,-205.757222222223,"M21D2","151963","Q8IYB1"
"NR2CA_23594.2","~ Study_group",0.2688578162094,0.999705357513807,1.798628811212,1272.21992592593,"NR2CA","126382","Q86WQ0"
"LACC1_23595.6","~ Study_group + Sex",0.0537154646695703,0.999705357513807,0.294015698979797,240.391629629629,"LACC1","144811","Q8IV20"
"CCD89_23596.17","~ Study_group",0.670030094338027,0.999705357513807,0.0676767230764978,19.5392037037038,"CCD89","220388","Q8N998"
"AGFG2_23597.11","~ Study_group + Prednisone",0.218166860362889,0.999705357513807,-0.74433714577728,-1597.90007407407,"AGFG2","3268","O95081"
"ACO12_23601.43","~ Study_group + Prednisone",0.223367710931014,0.999705357513807,0.447313766275955,643.18872839506,"ACO12","134526","Q8WYK0"
"NAPEP_23602.35","~ Study_group + Prednisone",0.516791988608571,0.999705357513807,0.463350337558963,79.3412654320984,"NAPEP","222236","Q6IQ20"
"T11L1_23605.3","~ Study_group + Prednisone + Methotrexate",0.818118344221635,0.999705357513807,0.202155796861939,17.2464506930246,"T11L1","55346","Q9NUJ3"
"SAM4B_23606.18","~ Study_group + Prednisone + Methotrexate",0.083320357903177,0.999705357513807,-0.98418502797003,-422.975246194047,"SAM4B","55095","Q5PRF9"
"CP071_23607.1","~ Study_group",0.864592067291039,0.999705357513807,-0.0226525127926805,-4.36620370370372,"CP071","146562","Q8IYS4"
"MALD2_23611.16","~ Study_group + Age",0.0171416073486312,0.999705357513807,0.188225399443111,73.2123799225649,"MALD2","153562","Q8N4S9"
"TR112_23615.4","~ Study_group + Prednisone + Methotrexate + Aspirin",0.218545272316371,0.999705357513807,0.253099456987368,-793.57129371149,"TR112","51504","Q9UI30"
"PADI1_23616.4","~ Study_group",0.405225784531998,0.999705357513807,0.440857310728562,39.8510370370371,"PADI1","29943","Q9ULC6"
"HYPK_23617.15","~ Study_group",0.85254979907819,0.999705357513807,-0.0260713414027256,-16.5989259259262,"HYPK","25764","Q9NX55"
"ZN593_23618.23","~ Study_group",0.181115891124943,0.999705357513807,0.323857317174817,61.5913518518521,"ZN593","51042","O00488"
"L10K_23619.235","~ Study_group",0.273914802341806,0.999705357513807,0.0787480581885262,7.79350000000003,"L10K","28974","Q9UNZ5"
"CPZIP_23620.16","~ Study_group",0.461088849156334,0.999705357513807,-0.180035757762839,-96.4286296296297,"CPZIP","92241","Q6JBY9"
"TIM13_23621.326","~ Study_group + Prednisone + Aspirin",0.783303146157374,0.999705357513807,0.555419846740857,261.339706461777,"TIM13","26517","Q9Y5L4"
"SOSSC_23622.128","~ Study_group + Methotrexate",0.279328356099654,0.999705357513807,0.305863271280402,477.201334943638,"SOSSC","58493","Q9NRY2"
"NUD11_23623.48","~ Study_group + Prednisone + Methotrexate + Aspirin",0.675282926226656,0.999705357513807,0.950638320140815,64.7728855281299,"NUD11","55190","Q96G61"
"PEN2_23624.34","~ Study_group + Prednisone",0.0480798305802533,0.999705357513807,0.321573099592005,237.224672839505,"PEN2","55851","Q9NZ42"
"K1143_23625.44","~ Study_group",0.252884590760308,0.999705357513807,-0.0485279911517318,-37.4629629629637,"K1143","57456","Q96AT1"
"CF057_23627.3","~ Study_group",0.126246146018629,0.999705357513807,0.157736742719318,40.6671851851852,"CF057","135154","Q5VUM1"
"VMAC_23629.4","~ Study_group + Age + Sex",0.429009815411513,0.999705357513807,-0.317836357078672,-219.142507402289,"VMAC","400673","Q2NL98"
"GALK2_23631.1","~ Study_group + Age + Prednisone + Methotrexate + Aspirin",0.0626722042006042,0.999705357513807,0.738860661245173,3482.16158651379,"GALK2","2585","Q01415"
"SLNL1_23632.22","~ Study_group + Prednisone",0.016299279769496,0.999705357513807,0.591236493387661,732.957845679011,"SLNL1","200172","Q499Z3"
"RNF25_23637.55","~ Study_group + Prednisone + Methotrexate",0.126857820799837,0.999705357513807,-0.312916278471765,-57.3070633946834,"RNF25","64320","Q96BH1"
"CARME_23638.3","~ Study_group",0.170248384612689,0.999705357513807,2.66865495114583,2060.6685,"CARME","138199","Q8N4J0"
"PEPL1_23639.93","~ Study_group + Prednisone",0.75521343460112,0.999705357513807,-0.0896772966592365,-5.60888271604953,"PEPL1","79716","Q8NDH3"
"EHD2_23640.10","~ Study_group",0.238549223188921,0.999705357513807,0.124511812255627,742.348333333332,"EHD2","30846","Q9NZN4"
"DHB4_23643.22","~ Study_group + Prednisone + Methotrexate",0.108213191714917,0.999705357513807,-0.685032305517379,-2408.73757895933,"DHB4","3295","P51659"
"DAK_23644.19","~ Study_group + Prednisone + Methotrexate + Aspirin",0.559371495466305,0.999705357513807,0.809344527765803,1194.77747489226,"DAK","26007","Q3LXA3"
"HACL1_23645.49","~ Study_group + Prednisone + Methotrexate + Aspirin",0.0173519174448205,0.999705357513807,0.280231348121567,114.358459291824,"HACL1","26061","Q9UJ83"
"AIPL1_23646.5","~ Study_group + Prednisone + Methotrexate",0.502965170522545,0.999705357513807,0.293180307470597,79.9209158145877,"AIPL1","23746","Q9NZN9"
"DDI1_23648.36","~ Study_group + Prednisone",0.348123075336089,0.999705357513807,0.216006170266959,23.9022839506174,"DDI1","414301","Q8WTU0"
"KLHL2_23649.6","~ Study_group + Methotrexate",0.324762785838516,0.999705357513807,-0.144133236523132,-26.2385249597423,"KLHL2","11275","O95198"
"Dematin_23650.2","~ Study_group",0.74596214016523,0.999705357513807,0.273762601964818,174.272759259259,"Dematin","2039","Q08495"
"SOX_23652.15","~ Study_group",0.0744890336919195,0.999705357513807,0.741457900079452,101.987185185185,"SOX","51268","Q9P0Z9"
"ALG2_23654.6","~ Study_group + Prednisone",0.000273071332399833,0.999705357513807,-0.682488349321311,-810.228061728394,"ALG2","85365","Q9H553"
"PUS7_23656.9","~ Study_group + Prednisone",0.712537964469512,0.999705357513807,0.891597356988855,230.782685185184,"PUS7","54517","Q96PZ0"
"HNRLL_23657.102","~ Study_group",0.141262512351786,0.999705357513807,-0.0968298276764702,-25.5777407407408,"HNRLL","92906","Q8WVV9"
"SYNM_23658.1","~ Study_group",0.916353074689306,0.999705357513807,0.00382838685472497,1.233574074074,"SYNM","79731","Q96I59"
"BZW2_23659.2","~ Study_group + Prednisone",0.0211159381740816,0.999705357513807,-1.0289446607938,-9576.6600493827,"BZW2","28969","Q9Y6E2"
"KLH41_23660.112","~ Study_group + Age + Sex + Prednisone",0.301056642784071,0.999705357513807,0.0948374826942915,-24.5500862145577,"KLH41","10324","O60662"
"XPP3_23661.61","~ Study_group + Methotrexate",0.593458041466156,0.999705357513807,0.102440903937354,-18.7185418679548,"XPP3","63929","Q9NQH7"
"X3BP5_23662.10","~ Study_group + Prednisone",0.163742428352245,0.999705357513807,-0.245666294025602,-79.2300185185186,"3BP5","9467","O60239"
"VATC1_23663.28","~ Study_group + Prednisone",0.0500197591803509,0.999705357513807,-0.84885617371295,-773.477080246913,"VATC1","528","P21283"
"RTKN_23664.17","~ Study_group + Prednisone",0.06905520472557,0.999705357513807,0.189875510576627,61.825722222222,"RTKN","6242","Q9BST9"
"PRS6A_23665.35","~ Study_group + Age + Prednisone + Methotrexate + Aspirin",8.74884279859488e-05,0.633503707046256,-0.814548596135606,-1392.56390033306,"PRS6A","5702","P17980"
"PUR9_23666.35","~ Study_group + Age + Prednisone + Aspirin",0.00712394713092603,0.999705357513807,-0.833489362377937,-1991.91076943488,"PUR9","471","P31939"
"MID51_23668.281","~ Study_group",0.758377009424898,0.999705357513807,-0.0205318034592262,-34.9168333333328,"MID51","54471","Q9NQG6"
"GFPT2_23669.20","~ Study_group + Methotrexate",0.79599617776949,0.999705357513807,0.0739525247867832,-45.158660225442,"GFPT2","9945","O94808"
"DPH2_23670.11","~ Study_group + Age",0.593255090741202,0.999705357513807,0.429072061342787,118.841960748417,"DPH2","1802","Q9BQC3"
"SPDLY_23671.11","~ Study_group + Prednisone",0.779911895880496,0.999705357513807,0.107986598718415,6.0882716049383,"SPDLY","54908","Q96EA4"
"PSMD6_23672.10","~ Study_group + Prednisone",0.00759745965819357,0.999705357513807,-0.377356487625928,-575.751197530866,"PSMD6","9861","Q15008"
"ODB2_23673.9","~ Study_group",0.0414182792500175,0.999705357513807,-0.465684085639095,-597.138833333332,"ODB2","1629","P11182"
"CEP76_23675.16","~ Study_group + Prednisone + Methotrexate + Aspirin",0.270802893992429,0.999705357513807,0.72806815527618,1018.77254067256,"CEP76","79959","Q8TAP6"
"SPN90_23677.30","~ Study_group + Prednisone + Methotrexate + Aspirin",0.0546027192994934,0.999705357513807,-1.26603323139915,-13441.8690764859,"SPN90","51517","Q9NZQ3"
"SOX10_23678.132","~ Study_group",0.502035260767429,0.999705357513807,-0.0312069023299872,-4.65553703703708,"SOX10","6663","P56693"
"DCC1_23679.43","~ Study_group + Prednisone + Methotrexate + Aspirin",0.655018548748224,0.999705357513807,0.217432552262432,-25.8955990011854,"DCC1","79075","Q9BVC3"
"MCPIP_23680.1","~ Study_group + Prednisone + Methotrexate + Aspirin",0.0123499106177586,0.999705357513807,-0.83642603100924,-763.021276169905,"MCPIP","80149","Q5D1E8"
"HENMT_23682.79","~ Study_group",0.685460428787375,0.999705357513807,0.0966431671845304,112.27724074074,"HENMT","113802","Q5T8I9"
"TRI55_23683.79","~ Study_group",0.43256589286792,0.999705357513807,-0.054774841541151,-6.02255555555555,"TRI55","84675","Q9BYV6"
"M1AP_23685.132","~ Study_group",0.269208035272215,0.999705357513807,0.146338441073839,72.7184259259257,"M1AP","130951","Q8TC57"
"C19L1_23686.44","~ Study_group",0.341405096372374,0.999705357513807,0.320152048322763,264.638351851852,"C19L1","55280","Q69YN2"
"TBC20_23687.27","~ Study_group + Prednisone + Aspirin",0.00572262913700154,0.999705357513807,-1.0116331840976,-1474.1543356974,"TBC20","128637","Q96BZ9"
"CPNE6_23689.52","~ Study_group + Methotrexate",0.946807975395131,0.999705357513807,1.47797365373605,80.0342286634485,"CPNE6","9362","O95741"
"RBM41_23690.228","~ Study_group",0.760127678550246,0.999705357513807,0.176758553431608,89.9709444444443,"RBM41","55285","Q96IZ5"
