"Protein","Adjusted_linear_model","linear_modeling_pvalue","adjusted_pvalues","fold_change","coefficient","Target","Entrez","Uniprot"
"SYWM_22792.21","~ Study_group",0.394094751062791,0.999950880216876,0.286253217764844,-338.199111111113,"SYWM","10352","Q9UGM6"
"T2AG_22793.110","~ Study_group",0.533813055637949,0.999950880216876,-0.141172289138778,91.4775185185184,"T2AG","2958","P52657"
"TAD2A_22795.17","~ Study_group + Prednisone + Aspirin",0.000896297578444506,0.999950880216876,0.39335606363878,-485.055557310863,"TAD2A","6871","O75478"
"TADA1_22796.17","~ Study_group + Prednisone + Methotrexate + Aspirin",0.80595000868356,0.999950880216876,0.314767373158728,131.726422713138,"TADA1","117143","Q96BN2"
"TAF12_22797.20","~ Study_group + Age",0.0655559100480809,0.999950880216876,0.292828197040338,-211.626869596878,"TAF12","6883","Q16514"
"TAF8_22798.111","~ Study_group + Prednisone",0.159892806071763,0.999950880216876,0.540620037140098,-806.998037037035,"TAF8","129685","Q7Z7C8"
"TBC28_22799.17","~ Study_group + Prednisone + Aspirin",0.825927596268719,0.999950880216876,0.292516280545267,-15.7585047393363,"TBC28","254272","Q2M2D7"
"TELT_22800.24","~ Study_group + Prednisone + Aspirin",0.134543533725106,0.999950880216876,0.366899442844866,-187.856398894154,"TELT","8557","O15273"
"TERB2_22801.83","~ Study_group",0.379595099122967,0.999950880216876,-0.141070967959556,31.7120185185187,"TERB2","145645","Q8NHR7"
"TEX30_22802.13","~ Study_group",0.946667583578205,0.999950880216876,0.0112521518245394,-4.36722222222209,"TEX30","93081","Q5JUR7"
"THA11_22805.18","~ Study_group + Prednisone",0.0646218089324877,0.999950880216876,0.518881897986146,-359.194018518518,"THA11","57215","Q96EK4"
"THAP2_22806.1","~ Study_group + Age + Aspirin",0.194581015968063,0.999950880216876,0.399245127506029,-193.10651584289,"THAP2","83591","Q9H0W7"
"THB_22808.59","~ Study_group + Methotrexate",0.380914744503838,0.999950880216876,0.370188940925569,-480.649692592594,"THB","7068","P10828"
"TIM23_22809.32","~ Study_group",0.189426184485121,0.999950880216876,0.652481131936078,-497.509296296295,"TIM23","100287932","O14925"
"TIPIN_22810.41","~ Study_group",0.352171118710762,0.999950880216876,-0.527432887310611,129.927092592592,"TIPIN","54962","Q9BVW5"
"TMA16_22811.5","~ Study_group",0.211803750994712,0.999950880216876,0.78256509518276,-1066.46548148148,"TMA16","55319","Q96EY4"
"TPC6B_22812.4","~ Study_group",0.032594763745695,0.999950880216876,-0.413986244367403,990.149129629631,"TPC6B","122553","Q86SZ2"
"TPT1L_22813.5","~ Study_group + Prednisone + Aspirin",0.048476100243299,0.999950880216876,0.635778396747158,-1144.81647042303,"TPT1L","392490","Q56UQ5"
"TRI27_22814.1","~ Study_group",0.942674967136406,0.999950880216876,-0.0124723838655201,3.44361111111106,"TRI27","5987","P14373"
"TRI40_22815.4","~ Study_group + Prednisone",0.134020112051372,0.999950880216876,-0.426318558455255,766.868578703701,"TRI40","135644","Q6P9F5"
"TRI54_22816.4","~ Study_group",0.587078421511592,0.999950880216876,0.0387022292953068,-22.0381666666661,"TRI54","57159","Q9BYV2"
"TRIM9_22817.126","~ Study_group + Prednisone",0.775337719563574,0.999950880216876,0.0766415385154192,18.1459120370378,"TRIM9","114088","Q9C026"
"TXTP_22818.4","~ Study_group + Prednisone + Methotrexate + Aspirin",0.258509609523749,0.999950880216876,0.551777020599845,-404.883001385979,"TXTP","6576","P53007"
"UNG_22821.50","~ Study_group + Prednisone + Aspirin",0.928273211902495,0.999950880216876,0.996146147160642,157.793930314204,"UNG","7374","P13051"
"VATC2_22824.53","~ Study_group + Prednisone + Aspirin",0.133575893534651,0.999950880216876,-0.712073113086562,6322.47408083201,"VATC2","245973","Q8NEY4"
"VHLL_22826.2","~ Study_group",0.217398612371807,0.999950880216876,0.617234600196693,-818.323481481483,"VHLL","391104","Q6RSH7"
"ZBP1_22831.11","~ Study_group + Prednisone + Methotrexate",0.409571202728337,0.999950880216876,0.30127935151101,62.8509850329785,"ZBP1","81030","Q9H171"
"ZC3H8_22832.9","~ Study_group + Prednisone + Aspirin",0.0373365252004267,0.999950880216876,0.419389536978342,-351.799698086712,"ZC3H8","84524","Q8N5P1"
"ZCC18_22833.74","~ Study_group + Prednisone + Aspirin",0.181225947558086,0.999950880216876,0.650194361544508,-1675.62308881868,"ZCC18","644353","P0CG32"
"ZDHC4_22834.21","~ Study_group + Age + Prednisone + Aspirin",0.0333726350642503,0.999950880216876,-0.402001070315318,269.34851902477,"ZDHC4","55146","Q9NPG8"
"ZN230_22838.39","~ Study_group",0.0266279898223316,0.999950880216876,0.186676324932692,-113.039888888889,"ZN230","7773","Q9UIE0"
"ZN263_22839.23","~ Study_group + Prednisone",0.729604165628368,0.999950880216876,0.292324369785521,-48.0502824074081,"ZN263","10127","O14978"
"ZN696_22841.16","~ Study_group + Prednisone + Aspirin",0.0209698269297381,0.999950880216876,-0.93105039395066,2950.46619878884,"ZN696","79943","Q9H7X3"
"ZNF69_22842.85","~ Study_group + Prednisone + Aspirin",0.954146596039772,0.999950880216876,0.317272061173697,-6.62015964542683,"ZNF69","7620","Q9UC07"
"ZSWM7_22844.4","~ Study_group",0.643328474223768,0.999950880216876,0.0315941458408906,-10.278574074074,"ZSWM7","125150","Q19AV6"
"RT14_22845.3","~ Study_group",0.171741223873876,0.999950880216876,0.288900275322097,-184.565388888889,"RT14","63931","O60783"
"STK4_22847.18","~ Study_group + Prednisone",0.344797415404175,0.999950880216876,-0.322206949278909,625.841416666667,"STK4","6789","Q13043"
"KCTD7_22857.5","~ Study_group + Age + Prednisone",0.399203092282471,0.999950880216876,0.531985130959955,-216.422214722287,"KCTD7","154881","Q96MP8"
"MK06_22858.3","~ Study_group + Age + Prednisone",0.174419438410198,0.999950880216876,0.421383409972514,-9593.68919927095,"MK06","5597","Q16659"
"PPM1M_22862.44","~ Study_group + Prednisone + Aspirin",0.143579214027246,0.999950880216876,0.139101318570677,-155.051893628226,"PPM1M","132160","Q96MI6"
"Alpha.1.syntrophin_22946.55","~ Study_group",0.0360357676260521,0.999950880216876,0.111042585390731,-36.9470555555556,"Alpha-1-syntrophin","6640","Q13424"
"BMP.3_22948.13","~ Study_group",0.977665072140564,0.999950880216876,0.00408406372386239,-0.727388888889001,"BMP-3","651","P12645"
"BT3A3_22950.6","~ Study_group",0.92239377143491,0.999950880216876,0.0104799404273996,-5.85575925925948,"BT3A3","10384","O00478"
"CDKA2_22952.28","~ Study_group + Aspirin",0.538457148144223,0.999950880216876,0.12220792458599,-10.2899999999999,"CDKA2","10263","O75956"
"CEBPB_22953.85","~ Study_group",0.148202012478263,0.999950880216876,0.56569511054605,-313.902925925926,"CEBPB","1051","P17676"
"CLIC2_22954.10","~ Study_group + Prednisone + Methotrexate",0.838895630914177,0.999950880216876,0.297488027301659,154.193110603753,"CLIC2","1193","O15247"
"CRBP_22955.28","~ Study_group",0.238523046750504,0.999950880216876,0.515802462123847,-170.275796296296,"CRBP","5947","P09455"
"DEST_22958.6","~ Study_group + Prednisone + Aspirin",0.000845993596861723,0.999950880216876,-1.41482717639452,4936.45500789889,"DEST","11034","P60981"
"Dkk.4_22959.32","~ Study_group + Age",0.033451660980795,0.999950880216876,0.237948127377689,-83.7889186368512,"Dkk-4","27121","Q9UBT3"
"FCG2B_22960.8","~ Study_group + Prednisone + Aspirin",0.415221919323674,0.999950880216876,0.982008777744036,3432.68480981219,"FCG2B","2213","P31994"
"FCN1_22961.7","~ Study_group + Prednisone + Methotrexate + Aspirin",0.666141708651161,0.999950880216876,1.01521602417184,-354.209698709943,"FCN1","2219","O00602"
"VAMP2_22963.3","~ Study_group",0.219390452161832,0.999950880216876,0.434094884030412,-140.550037037037,"VAMP2","6844","P63027"
"GBRAP_22966.20","~ Study_group + Age + Prednisone + Aspirin",0.431436804839429,0.999950880216876,0.523773624974892,-965.460626249435,"GBRAP","11337","O95166"
"GDF7_22967.15","~ Study_group",0.157578960048682,0.999950880216876,0.379031030087915,-104.583592592593,"GDF7","151449","Q7Z4P5"
"GGE2D_22968.9","~ Study_group",0.53379387465126,0.999950880216876,-0.184279714638302,245.370351851852,"GGE2D","100101629","Q9UEU5"
"MCP.3_22969.12","~ Study_group",0.374148719205152,0.999950880216876,0.325812650715643,-64.9754999999997,"MCP-3","6354","P80098"
"GIPC1_22970.8","~ Study_group + Prednisone",0.0953815792085662,0.999950880216876,-0.760735721024063,751.891124999999,"GIPC1","10755","O14908"
"Gro.b_22972.26","~ Study_group",0.888380605378167,0.999950880216876,-0.0351835951797395,569.40907407407,"Gro-b","2920","P19875"
"Gro.g_22973.8","~ Study_group",0.440475589648413,0.999950880216876,-0.209494268922042,1152.85929629629,"Gro-g","2921","P19876"
"H2B2E_22974.25","~ Study_group + Prednisone + Aspirin",0.908286222882342,0.999950880216876,2.51622179973015,407.673967351256,"H2B2E","8349","Q16778"
"HEXI1_22977.18","~ Study_group",0.639548266408457,0.999950880216876,0.144312868840538,-69.5495185185186,"HEXI1","10614","O94992"
"HMG.2_22978.13","~ Study_group + Prednisone",0.517256402353119,0.999950880216876,0.563839851807108,97.1361805555563,"HMG-2","3148","P26583"
"HOME1_22980.37","~ Study_group + Prednisone",0.314206797139029,0.999950880216876,0.252514526553746,-27.9384537037036,"HOME1","9456","Q86YM7"
"HPCL1_22981.3","~ Study_group + Prednisone",0.25373843836903,0.999950880216876,0.466671372215541,-203.691643518519,"HPCL1","3241","P37235"
"IF4A2_22984.10","~ Study_group + Prednisone + Aspirin",0.146397068875856,0.999950880216876,-0.64200593570866,9708.71592223977,"IF4A2","1974","Q14240"
"IGFBP.2_22985.160","~ Study_group + Age",0.327413334308876,0.999950880216876,0.160327806909232,-4243.01424546408,"IGFBP-2","3485","P18065"
"JNK2_22987.69","~ Study_group",0.456890644420333,0.999950880216876,0.10190068222532,-34.2478703703704,"JNK2","5601","P45984"
"LIN7A_22989.24","~ Study_group",0.248369816293263,0.999950880216876,0.291693858155075,-132.193185185185,"LIN7A","8825","O14910"
"LIN7B_22990.20","~ Study_group + Prednisone + Aspirin",0.522971822839414,0.999950880216876,0.285635459606734,387.257744777955,"LIN7B","64130","Q9HAP6"
"MAGE.6_22991.9","~ Study_group",0.154813952643698,0.999950880216876,0.403312758241446,-840.014981481482,"MAGE-6","4105","P43360"
"MARE3_22992.6","~ Study_group",0.857312142948731,0.999950880216876,-0.0585930121118709,26.6611666666667,"MARE3","22924","Q9UPY8"
"MDC_22993.9","~ Study_group + Prednisone + Aspirin",0.0299052873520923,0.999950880216876,-0.608831022010796,519.635534316307,"MDC","6367","O00626"
"NLGN1_23000.22","~ Study_group + Sex",0.496576947728897,0.999950880216876,0.0641506640217779,-9.51527777777772,"NLGN1","22871","Q8N2Q7"
"NXPH1_23002.27","~ Study_group",0.0332394387175959,0.999950880216876,0.156244486068766,-48.7621296296297,"NXPH1","30010","P58417"
"PI42B_23006.19","~ Study_group + Prednisone + Aspirin",0.00847908192284581,0.999950880216876,-1.13267639592752,868.923390907494,"PI42B","8396","P78356"
"PLAK_23007.8","~ Study_group + Prednisone + Aspirin",0.726799202673527,0.999950880216876,0.810851799825134,-669.641770142177,"PLAK","3728","P14923"
"RAB2A_23008.4","~ Study_group + Prednisone",0.0788530217906894,0.999950880216876,-1.01818978789643,1358.69978240741,"RAB2A","5862","P61019"
"RBP56_23016.24","~ Study_group + Prednisone + Aspirin",0.018785305812655,0.999950880216876,-0.561476996940867,384.28270668773,"RBP56","8148","Q92804"
"RCN3_23017.17","~ Study_group + Methotrexate",0.952368256194498,0.999950880216876,0.35316485941609,-17.5650370370375,"RCN3","57333","Q96D15"
"REG1B_23018.4","~ Study_group + Age + Prednisone",0.216255363193899,0.999950880216876,1.16422083523636,-4099.40453691284,"REG1B","5968","P48304"
"RGS4_23020.18","~ Study_group + Prednisone",0.0179235316966444,0.999950880216876,0.602577399601202,-315.362574074074,"RGS4","5999","P49798"
"RhoGDI_23022.5","~ Study_group",0.281476331451352,0.999950880216876,1.15013521090482,-565.359870370369,"RhoGDI","2664","P31150"
"S100A14_23023.21","~ Study_group",0.592724776707228,0.999950880216876,-0.0272348486546237,8.92274074074084,"S100A14","57402","Q9HCY8"
"SAR1A_23024.25","~ Study_group",0.401562273055112,0.999950880216876,-0.091368533473021,53.4582592592592,"SAR1A","56681","Q9NR31"
"SDCB2_23028.49","~ Study_group",0.0740724645208859,0.999950880216876,-0.193431546070668,62.4545740740741,"SDCB2","27111","Q9H190"
"SH3G3_23029.3","~ Study_group + Prednisone + Methotrexate + Aspirin",0.267104157115602,0.999950880216876,0.194453960586568,197.771271225232,"SH3G3","6457","Q99963"
"Siglec.5_23030.4","~ Study_group + Age + Prednisone",0.0439768678913164,0.999950880216876,0.671770065841316,-12614.8363959315,"Siglec-5","8778","O15389"
"SIRT2_23031.6","~ Study_group",0.782101686135948,0.999950880216876,0.117396507684612,-70.2325925925919,"SIRT2","22933","Q8IXJ6"
"SORC3_23034.13","~ Study_group",0.160071797952066,0.999950880216876,0.43653152932933,-147.846666666667,"SORC3","22986","Q9UPU3"
"UB2D3_23037.37","~ Study_group + Prednisone + Aspirin",0.721528604679444,0.999950880216876,0.227722396932379,16.8814466385821,"UB2D3","7323","P61077"
"UNC5B_23038.63","~ Study_group + Prednisone + Aspirin",0.199398978905152,0.999950880216876,0.493977354762761,-1416.25767833948,"UNC5B","219699","Q8IZJ1"
"MEOX2_23039.56","~ Study_group + Age + Prednisone + Aspirin",0.142401085672246,0.999950880216876,0.221400832424586,-17.7887065752175,"MEOX2","4223","P50222"
"Endothelial.lipase_23148.100","~ Study_group + Prednisone + Methotrexate + Aspirin",0.00380189910472858,0.999950880216876,0.788414365158307,-719.783088600407,"Endothelial lipase","9388","Q9Y5X9"
"BACD2_23152.49","~ Study_group + Prednisone",0.439275382223519,0.999950880216876,0.142205418870989,-6.35177777777773,"BACD2","7126","Q13829"
"BIK_23153.14","~ Study_group",0.991215708969108,0.999950880216876,-0.00148927422022533,1.58029629629561,"BIK","638","Q13323"
"Caspase.10.region.2_23156.146","~ Study_group + Prednisone",0.0610286191390983,0.999950880216876,0.408765892441281,-166.21975,"Caspase-10:region 2","843","Q92851"
"KCTD6_23161.3","~ Study_group",0.204513596219986,0.999950880216876,0.558873222858997,-393.584277777777,"KCTD6","200845","Q8NC69"
"M3K10_23162.36","~ Study_group",0.246570110988679,0.999950880216876,-0.638459922366488,1286.93444444445,"M3K10","4294","Q02779"
"MPC1_23164.8","~ Study_group + Aspirin",0.777192885084601,0.999950880216876,0.074616823705722,-2.30888888888892,"MPC1","51660","Q9Y5U8"
"TIMP.1_23173.3","~ Study_group + Age + Prednisone + Aspirin",0.127329072615016,0.999950880216876,0.574706599626793,-1471.0734596444,"TIMP-1","7076","P01033"
"Beta.dystroglycan_23176.17","~ Study_group",0.445245169581659,0.999950880216876,0.129805344967093,-492.152333333331,"Beta-dystroglycan","1605","Q14118"
"HNMT_23178.95","~ Study_group + Prednisone",0.558983447332813,0.999950880216876,0.309785570929026,-71.0426898148146,"HNMT","3176","P50135"
"LTK_23181.2","~ Study_group + Prednisone",0.111566019191463,0.999950880216876,0.14076606393397,-38.2136203703701,"LTK","4058","P29376"
"RNF31_23183.6","~ Study_group + Prednisone + Aspirin",1.20690740453861e-05,0.0878990662725469,-1.50093175652304,2128.42564595401,"RNF31","55072","Q96EP0"
"VCIP1_23187.9","~ Study_group + Prednisone + Aspirin",0.00494892518771303,0.999950880216876,-1.12850876056615,1622.08152343338,"VCIP1","80124","Q96JH7"
"C1QT4_23200.25","~ Study_group",0.56892668072606,0.999950880216876,0.0886640118130461,-151.309722222221,"C1QT4","114900","Q9BXJ3"
"NAR5_23202.78","~ Study_group",0.100453514724243,0.999950880216876,0.106709475477912,-12.1694074074075,"NAR5","116969","Q96L15"
"RISC_23203.3","~ Study_group + Prednisone",0.842084827160892,0.999950880216876,-0.252600753451101,65.2247314814802,"RISC","59342","Q9HB40"
"ETV2_23210.4","~ Study_group",0.224604910144661,0.999950880216876,0.872101716724495,-623.225462962965,"ETV2","2116","O00321"
"EURL_23212.8","~ Study_group",0.487985541808939,0.999950880216876,-0.618303052699738,711.014000000001,"EURL","54149","Q9NYK6"
"CK070_23213.21","~ Study_group + Prednisone",0.0682742255620273,0.999950880216876,0.267380155915821,-187.948125000001,"CK070","85016","Q9BRQ4"
"RGN_23224.11","~ Study_group",0.183183900497249,0.999950880216876,0.0583004216632908,-15.3542037037036,"RGN","9104","Q15493"
"TRI62_23225.26","~ Study_group",0.0509426701566795,0.999950880216876,-0.245400057602865,42.1667037037037,"TRI62","55223","Q9BVG3"
"AT5F1_23226.42","~ Study_group + Prednisone + Aspirin",0.806262609586231,0.999950880216876,0.318751517839121,-67.9729445322083,"AT5F1","515","P24539"
"CL076_23228.2","~ Study_group",0.207980751310304,0.999950880216876,0.177392779096136,-102.540574074074,"CL076","400073","Q8N812"
"T10B_23241.27","~ Study_group + Prednisone + Aspirin",0.0286069846645204,0.999950880216876,-0.909998769640199,1225.56875908372,"T10B","26515","Q9Y5J6"
"SSNA1_23242.2","~ Study_group",0.596721705153896,0.999950880216876,0.320308015458691,-168.555814814815,"SSNA1","8636","O43805"
"RS25_23243.120","~ Study_group + Prednisone",0.0171104610484607,0.999950880216876,-0.491387595395962,2489.58892592593,"RS25","6230","P62851"
"SPC1L_23245.5","~ Study_group + Prednisone + Aspirin",0.989470213279739,0.999950880216876,0.337519793743132,-5.43352755836065,"SPC1L","84221","Q9H0A9"
"BL1S1_23246.67","~ Study_group + Prednisone",0.731991100374115,0.999950880216876,-0.427374516402116,42.8425277777771,"BL1S1","2647","P78537"
"XAGE2_23248.1","~ Study_group",0.432513603026176,0.999950880216876,0.106067316961988,-9.8538148148148,"XAGE2","9502","Q96GT9"
"TCAL4_23250.3","~ Study_group + Sex",0.1337665406718,0.999950880216876,0.548893465352414,-120.634462962963,"TCAL4","79921","Q96EI5"
"DNJB3_23252.4","~ Study_group",0.169846883583389,0.999950880216876,1.46965362151423,-1328.601,"DNJB3","414061","Q8WWF6"
"CMTD1_23253.5","~ Study_group + Methotrexate",0.981966049180016,0.999950880216876,1.56578737552844,46.7511185185158,"CMTD1","118881","Q86VU5"
"NDUF3_23254.31","~ Study_group + Methotrexate",0.92387593119684,0.999950880216876,0.367156936614193,-4.47714814814816,"NDUF3","25915","Q9BU61"
"Rab.33A_23255.7","~ Study_group",0.28291276270784,0.999950880216876,-0.595015209237328,375.883296296296,"Rab-33A","9363","Q14088"
"TLDC2_23256.21","~ Study_group + Age",0.453736847091078,0.999950880216876,-0.0253393591616793,4.98624843467384,"TLDC2","140711","A0PJX2"
"COMDA_23257.14","~ Study_group + Prednisone + Aspirin",0.0107878097864879,0.999950880216876,-1.03946945561301,1632.9950617869,"COMDA","51397","Q9Y6G5"
"COA7_23258.56","~ Study_group + Age",0.698647328934175,0.999950880216876,-0.0201599968920389,23.375073249212,"COA7","65260","Q96BR5"
"EFMT1_23259.23","~ Study_group + Prednisone + Aspirin",0.0673989306730759,0.999950880216876,1.22921716718295,-844.898377918199,"EFMT1","221143","Q8WVE0"
"CA050_23261.27","~ Study_group + Prednisone",0.0040762030930437,0.999950880216876,0.322432201044213,-177.579884259259,"CA050","79078","Q9BV19"
"CRBB3_23262.11","~ Study_group",0.176196166193172,0.999950880216876,-0.238650720700302,40.9752777777778,"CRBB3","1417","P26998"
"KCD15_23263.9","~ Study_group + Prednisone",0.0877591065973761,0.999950880216876,0.278845081045528,-133.099601851853,"KCD15","79047","Q96SI1"
"MED10_23264.42","~ Study_group + Age + Prednisone + Aspirin",0.00499954650978314,0.999950880216876,-0.452249606738667,610.694396319299,"MED10","84246","Q9BTT4"
"TPD54_23265.15","~ Study_group + Prednisone + Aspirin",0.245308921630939,0.999950880216876,-0.784328114112541,10050.1737115148,"TPD54","7165","O43399"
"MITD1_23266.62","~ Study_group + Prednisone + Aspirin",0.0062375579855892,0.999950880216876,-1.3539474477377,1376.01860628401,"MITD1","129531","Q8WV92"
"KCTD6_23267.5","~ Study_group",0.10001462804567,0.999950880216876,-0.163527688511387,33.130462962963,"KCTD6","200845","Q8NC69"
"FRG1_23268.15","~ Study_group",0.9093863582364,0.999950880216876,-0.0106998372455855,4.03992592592611,"FRG1","2483","Q14331"
"CKLF4_23269.40","~ Study_group + Prednisone + Methotrexate + Aspirin",0.366365688949274,0.999950880216876,0.604935617231478,-382.318940801399,"CKLF4","146223","Q8IZR5"
"SPT33_23270.14","~ Study_group",0.828902934789453,0.999950880216876,0.0226601439232139,-4.20055555555547,"SPT33","124045","Q96N06"
"EBP_23271.20","~ Study_group + Prednisone + Aspirin",0.604961865076219,0.999950880216876,0.326074427990625,-87.6183383359677,"EBP","10682","Q15125"
"DPCD_23272.8","~ Study_group + Prednisone + Aspirin",0.0442304626619711,0.999950880216876,-0.521762408734804,754.997249605059,"DPCD","25911","Q9BVM2"
"EVG1_23273.42","~ Study_group",0.17477806542445,0.999950880216876,-1.9671453324861,545.193333333334,"EVG1","84645","Q9BZE7"
"EFCB1_23274.27","~ Study_group",0.731498031327123,0.999950880216876,0.05729297669724,-34.3287962962962,"EFCB1","79645","Q9HAE3"
"SSPN_23275.9","~ Study_group + Prednisone + Aspirin",0.0318356760521115,0.999950880216876,-0.755897227708086,2666.95839915745,"SSPN","8082","Q14714"
"CB068_23276.14","~ Study_group + Age + Sex + Prednisone",0.113321696424413,0.999950880216876,-0.121460972648547,-95.171899110125,"CB068","388969","Q2NKX9"
"X39S.ribosomal.protein.L12_23278.13","~ Study_group + Prednisone + Aspirin",0.0586312074226528,0.999950880216876,-0.939632236953071,5823.99582227488,"39S ribosomal protein L12","6182","P52815"
"AKIR2_23280.9","~ Study_group",0.334987220647215,0.999950880216876,-0.150330132265272,94.7396111111107,"AKIR2","55122","Q53H80"
"ARL8A_23281.29","~ Study_group + Prednisone + Aspirin",0.000375092297185306,0.999950880216876,-1.7015907297064,24649.2479685799,"ARL8A","127829","Q96BM9"
"RAB37_23282.19","~ Study_group",0.256128154810056,0.999950880216876,1.66875736628845,-615.944962962964,"RAB37","326624","Q96AX2"
"RAB43_23283.9","~ Study_group + Age",0.395284995341655,0.999950880216876,-0.289241883940141,321.157192293605,"RAB43","339122","Q86YS6"
"LMO4_23284.5","~ Study_group + Methotrexate",0.40342388196552,0.999950880216876,0.408122926575348,-279.426344444445,"LMO4","8543","P61968"
"KCTD2_23285.51","~ Study_group + Prednisone + Aspirin",0.689897573996325,0.999950880216876,0.594951857665353,69.5841972968231,"KCTD2","23510","Q14681"
"RN141_23286.2","~ Study_group",0.878355038668182,0.999950880216876,-0.010019159428846,6.0273333333334,"RN141","50862","Q8WVD5"
"NDUB6_23287.109","~ Study_group",0.0048151272613945,0.999950880216876,-0.373983780071025,910.262462962962,"NDUB6","4712","O95139"
"LRC20_23288.28","~ Study_group",0.61804296491526,0.999950880216876,-0.10815592348243,22.1095185185185,"LRC20","55222","Q8TCA0"
"NGN1_23289.25","~ Study_group",0.268287920166703,0.999950880216876,-0.115585816388953,19.7799259259259,"NGN1","4762","Q92886"
"SMN_23290.3","~ Study_group + Aspirin",0.684188433793632,0.999950880216876,-0.221036760143225,172.283046296297,"SMN","6606","Q16637"
"PCLI1_23291.18","~ Study_group + Prednisone + Aspirin",0.00225421049491344,0.999950880216876,-0.778312073786057,927.727279006494,"PCLI1","55022","Q7Z2X4"
"CE112_23292.1","~ Study_group",0.191684975423175,0.999950880216876,0.510834201411833,-118.442351851852,"CE112","201134","Q8N8E3"
"CHAC1_23293.15","~ Study_group",0.769341716785777,0.999950880216876,-0.07343685112837,40.7435185185181,"CHAC1","79094","Q9BUX1"
"MLX_23294.19","~ Study_group + Prednisone",0.0659733280834272,0.999950880216876,-0.500626768279615,496.469981481481,"MLX","6945","Q9UH92"
"SARP.3_23296.29","~ Study_group + Prednisone + Methotrexate + Aspirin",0.0111460981601362,0.999950880216876,0.660967409513928,-588.931985001093,"SARP-3","6425","Q5T4F7"
"THEM4_23298.148","~ Study_group + Prednisone + Aspirin",0.00582258234327455,0.999950880216876,-1.0307397551359,4246.29001000526,"THEM4","117145","Q5T1C6"
"TPPP_23299.52","~ Study_group",0.654527659541404,0.999950880216876,0.0808648827614894,-13.2306111111112,"TPPP","11076","O94811"
"SDF.1_2330.2","~ Study_group",0.999244408722536,0.999950880216876,-0.000102383854225265,0.113259259259163,"SDF-1","6387","P48061"
"RBPS2_23300.3","~ Study_group + Prednisone",0.626244294809162,0.999950880216876,-0.721169534644827,771.509680555553,"RBPS2","348093","Q6ZRY4"
"MSX.2_23301.2","~ Study_group + Smoking + Prednisone",0.178069673806741,0.999950880216876,0.1052805324648,-10.7612752293577,"MSX-2","4488","P35548"
"AKTS1_23302.19","~ Study_group + Prednisone + Aspirin",0.470069063158494,0.999950880216876,-0.648516998623304,480.534780674039,"AKTS1","84335","Q96B36"
"TXND9_23303.131","~ Study_group",0.0292667868598863,0.999950880216876,-0.718910974861688,536.799703703704,"TXND9","10190","O14530"
"NPS3B_23304.1","~ Study_group",0.883555970691055,0.999950880216876,-0.0289537590556053,38.8992962962948,"NPS3B","55335","Q9BS92"
"REEP2_23305.38","~ Study_group + Prednisone + Methotrexate + Aspirin",0.506190036278593,0.999950880216876,0.887430249420505,1678.54110278112,"REEP2","51308","Q9BRK0"
"PMF1_23306.37","~ Study_group",0.827836520117548,0.999950880216876,0.0163467745972927,-16.6924629629628,"PMF1","100527963","Q6P1K2"
"CLUA1_23307.7","~ Study_group",0.895846087023625,0.999950880216876,-0.067133813808256,149.943870370369,"CLUA1","23059","Q96AJ1"
"KCTD1_23308.31","~ Study_group",0.0130834660070427,0.999950880216876,0.151637720194763,-41.0366481481482,"KCTD1","284252","Q719H9"
"HOP2_23309.11","~ Study_group",0.382061258649245,0.999950880216876,0.142581693912753,-62.4908703703705,"HOP2","29893","Q9P2W1"
"RAB38_23310.51","~ Study_group + Prednisone",0.938796362949097,0.999950880216876,0.222777944058349,19.6122129629643,"RAB38","23682","P57729"
"RPP25_23311.19","~ Study_group + Prednisone",0.799502357841506,0.999950880216876,0.824375671683413,-121.615106481481,"RPP25","54913","Q9BUL9"
"RABL3_23312.16","~ Study_group + Prednisone + Aspirin",0.0214991084767257,0.999950880216876,-1.07151422000195,1387.06032508338,"RABL3","285282","Q5HYI8"
"CC103_23314.46","~ Study_group",0.374579519733084,0.999950880216876,0.892564822000301,-204.628092592593,"CC103","388389","Q8IW40"
"FAM9B_23315.30","~ Study_group + Methotrexate",0.772956606345539,0.999950880216876,0.724439353117149,-91.9883037037038,"FAM9B","171483","Q8IZU0"
"DHR11_23317.10","~ Study_group",0.00232625410166032,0.999950880216876,-0.424169575185243,1652.82835185185,"DHR11","79154","Q6UWP2"
"PPCT_23318.60","~ Study_group + Age + Prednisone + Aspirin",0.00878510338112909,0.999950880216876,-0.637988117853967,1221.86967539508,"PPCT","58488","Q9UKL6"
"ZFN2B_23319.6","~ Study_group",0.0741488127625929,0.999950880216876,0.159876982935614,-120.798185185185,"ZFN2B","130617","Q8WV99"
"MB12B_23320.11","~ Study_group + Prednisone",0.180483308403902,0.999950880216876,-0.68043909885843,998.115842592594,"MB12B","89853","Q9H7P6"
"CCD95_23321.42","~ Study_group",0.661097801235754,0.999950880216876,-0.0374709300908007,6.00640740740728,"CCD95","283899","Q8NBZ0"
"MUSC_23322.2","~ Study_group + Prednisone",0.659660830636815,0.999950880216876,-0.354019424263899,937.569611111115,"MUSC","9242","O60682"
"DUPD1_23323.25","~ Study_group",0.242588793791813,0.999950880216876,0.145897074206371,-54.2029999999998,"DUPD1","338599","Q68J44"
